STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,FREQ,Fréquence d'observation,ADJUSTMENT,Ajustement,REF_AREA,Zone de référence,SECTOR,Secteur institutionnel,COUNTERPART_SECTOR,Secteur institutionnel de contrepartie,TRANSACTION,Transaction,INSTR_ASSET,Instruments financiers et actifs non financiers,ACTIVITY,Activité économique,EXPENDITURE,Dépense,UNIT_MEASURE,Unité de mesure,PRICE_BASE,Type de prix,TRANSFORMATION,Transformation,TABLE_IDENTIFIER,Identifiant de tableau,TIME_PERIOD,Période temporelle,OBS_VALUE,Valeur d'observation,REF_YEAR_PRICE,Prix ​​année de référence,BASE_PER,Période de base,CONF_STATUS,Statut de confidentialité,DECIMALS,Décimales,OBS_STATUS,Statut d'observation,UNIT_MULT,Multiplicateur d'unité,CURRENCY,Monnaie
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_USD(1.1),"PIB trimestriel - approche des dépenses, en dollars des Etats-Unis",I,Q,Trimestrielle,Y,Corrigé des variations saisonnières et des effets de calendrier,USA,États-Unis,S1,Economie totale,S1,Economie totale,P51G,Formation brute de capital fixe,_Z,Non applicable,_T,Total - ensemble des activités,_Z,Non-applicable,USD_PPP,"Dollars des É-U, PPA convertis",LR,Volumes chaînés (rebasés),LA,Niveaux annuels,T0102,Tableau 0102 - PIB selon l'approche de la dépense,1966-Q1,,865821.6,,2020,,,,F,Libre (libre pour publication),1,One,E,Estimated value,6,Millions,USD,Dollars des États-Unis
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_USD(1.1),"PIB trimestriel - approche des dépenses, en dollars des Etats-Unis",I,Q,Trimestrielle,Y,Corrigé des variations saisonnières et des effets de calendrier,USA,États-Unis,S1,Economie totale,S1,Economie totale,P51G,Formation brute de capital fixe,_Z,Non applicable,_T,Total - ensemble des activités,_Z,Non-applicable,USD_PPP,"Dollars des É-U, PPA convertis",LR,Volumes chaînés (rebasés),LA,Niveaux annuels,T0102,Tableau 0102 - PIB selon l'approche de la dépense,1965-Q4,,832190.4,,2020,,,,F,Libre (libre pour publication),1,One,E,Estimated value,6,Millions,USD,Dollars des États-Unis
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_USD(1.1),"PIB trimestriel - approche des dépenses, en dollars des Etats-Unis",I,Q,Trimestrielle,Y,Corrigé des variations saisonnières et des effets de calendrier,FRA,France,S1,Economie totale,S1,Economie totale,P7,Importations de biens et de services,_Z,Non applicable,_Z,Non applicable,_Z,Non-applicable,USD_PPP,"Dollars des É-U, PPA convertis",LR,Volumes chaînés (rebasés),LA,Niveaux annuels,T0102,Tableau 0102 - PIB selon l'approche de la dépense,1999-Q1,,532323.3,,2020,,,,F,Libre (libre pour publication),1,One,A,Normal value,6,Millions,USD,Dollars des États-Unis
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_USD(1.1),"PIB trimestriel - approche des dépenses, en dollars des Etats-Unis",I,Q,Trimestrielle,Y,Corrigé des variations saisonnières et des effets de calendrier,FRA,France,S1,Economie totale,S1,Economie totale,P7,Importations de biens et de services,_Z,Non applicable,_Z,Non applicable,_Z,Non-applicable,USD_PPP,"Dollars des É-U, PPA convertis",LR,Volumes chaînés (rebasés),LA,Niveaux annuels,T0102,Tableau 0102 - PIB selon l'approche de la dépense,1998-Q4,,528560.8,,2020,,,,F,Libre (libre pour publication),1,One,A,Normal value,6,Millions,USD,Dollars des États-Unis
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_USD(1.1),"PIB trimestriel - approche des dépenses, en dollars des Etats-Unis",I,Q,Trimestrielle,Y,Corrigé des variations saisonnières et des effets de calendrier,FRA,France,S1,Economie totale,S1,Economie totale,P7,Importations de biens et de services,_Z,Non applicable,_Z,Non applicable,_Z,Non-applicable,USD_PPP,"Dollars des É-U, PPA convertis",LR,Volumes chaînés (rebasés),LA,Niveaux annuels,T0102,Tableau 0102 - PIB selon l'approche de la dépense,1998-Q3,,522082.8,,2020,,,,F,Libre (libre pour publication),1,One,A,Normal value,6,Millions,USD,Dollars des États-Unis
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_USD(1.1),"PIB trimestriel - approche des dépenses, en dollars des Etats-Unis",I,Q,Trimestrielle,Y,Corrigé des variations saisonnières et des effets de calendrier,FRA,France,S1,Economie totale,S1,Economie totale,P7,Importations de biens et de services,_Z,Non applicable,_Z,Non applicable,_Z,Non-applicable,USD_PPP,"Dollars des É-U, PPA convertis",LR,Volumes chaînés (rebasés),LA,Niveaux annuels,T0102,Tableau 0102 - PIB selon l'approche de la dépense,1998-Q2,,516924.7,,2020,,,,F,Libre (libre pour publication),1,One,A,Normal value,6,Millions,USD,Dollars des États-Unis
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_USD(1.1),"PIB trimestriel - approche des dépenses, en dollars des Etats-Unis",I,Q,Trimestrielle,Y,Corrigé des variations saisonnières et des effets de calendrier,FRA,France,S1,Economie totale,S1,Economie totale,P7,Importations de biens et de services,_Z,Non applicable,_Z,Non applicable,_Z,Non-applicable,USD_PPP,"Dollars des É-U, PPA convertis",LR,Volumes chaînés (rebasés),LA,Niveaux annuels,T0102,Tableau 0102 - PIB selon l'approche de la dépense,1998-Q1,,505452,,2020,,,,F,Libre (libre pour publication),1,One,A,Normal value,6,Millions,USD,Dollars des États-Unis
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_USD(1.1),"PIB trimestriel - approche des dépenses, en dollars des Etats-Unis",I,Q,Trimestrielle,Y,Corrigé des variations saisonnières et des effets de calendrier,FRA,France,S1,Economie totale,S1,Economie totale,P7,Importations de biens et de services,_Z,Non applicable,_Z,Non applicable,_Z,Non-applicable,USD_PPP,"Dollars des É-U, PPA convertis",LR,Volumes chaînés (rebasés),LA,Niveaux annuels,T0102,Tableau 0102 - PIB selon l'approche de la dépense,1997-Q4,,484956,,2020,,,,F,Libre (libre pour publication),1,One,A,Normal value,6,Millions,USD,Dollars des États-Unis
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_USD(1.1),"PIB trimestriel - approche des dépenses, en dollars des Etats-Unis",I,Q,Trimestrielle,Y,Corrigé des variations saisonnières et des effets de calendrier,FRA,France,S1,Economie totale,S1,Economie totale,P7,Importations de biens et de services,_Z,Non applicable,_Z,Non applicable,_Z,Non-applicable,USD_PPP,"Dollars des É-U, PPA convertis",LR,Volumes chaînés (rebasés),LA,Niveaux annuels,T0102,Tableau 0102 - PIB selon l'approche de la dépense,1997-Q3,,471469,,2020,,,,F,Libre (libre pour publication),1,One,A,Normal value,6,Millions,USD,Dollars des États-Unis
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_USD(1.1),"PIB trimestriel - approche des dépenses, en dollars des Etats-Unis",I,Q,Trimestrielle,Y,Corrigé des variations saisonnières et des effets de calendrier,FRA,France,S1,Economie totale,S1,Economie totale,P7,Importations de biens et de services,_Z,Non applicable,_Z,Non applicable,_Z,Non-applicable,USD_PPP,"Dollars des É-U, PPA convertis",LR,Volumes chaînés (rebasés),LA,Niveaux annuels,T0102,Tableau 0102 - PIB selon l'approche de la dépense,1997-Q2,,452137.1,,2020,,,,F,Libre (libre pour publication),1,One,A,Normal value,6,Millions,USD,Dollars des États-Unis
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_USD(1.1),"PIB trimestriel - approche des dépenses, en dollars des Etats-Unis",I,Q,Trimestrielle,Y,Corrigé des variations saisonnières et des effets de calendrier,FRA,France,S1,Economie totale,S1,Economie totale,P7,Importations de biens et de services,_Z,Non applicable,_Z,Non applicable,_Z,Non-applicable,USD_PPP,"Dollars des É-U, PPA convertis",LR,Volumes chaînés (rebasés),LA,Niveaux annuels,T0102,Tableau 0102 - PIB selon l'approche de la dépense,1997-Q1,,439881.7,,2020,,,,F,Libre (libre pour publication),1,One,A,Normal value,6,Millions,USD,Dollars des États-Unis
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_USD(1.1),"PIB trimestriel - approche des dépenses, en dollars des Etats-Unis",I,Q,Trimestrielle,Y,Corrigé des variations saisonnières et des effets de calendrier,FRA,France,S1,Economie totale,S1,Economie totale,P7,Importations de biens et de services,_Z,Non applicable,_Z,Non applicable,_Z,Non-applicable,USD_PPP,"Dollars des É-U, PPA convertis",LR,Volumes chaînés (rebasés),LA,Niveaux annuels,T0102,Tableau 0102 - PIB selon l'approche de la dépense,1996-Q4,,434326.6,,2020,,,,F,Libre (libre pour publication),1,One,A,Normal value,6,Millions,USD,Dollars des États-Unis
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_USD(1.1),"PIB trimestriel - approche des dépenses, en dollars des Etats-Unis",I,Q,Trimestrielle,Y,Corrigé des variations saisonnières et des effets de calendrier,FRA,France,S1,Economie totale,S1,Economie totale,P7,Importations de biens et de services,_Z,Non applicable,_Z,Non applicable,_Z,Non-applicable,USD_PPP,"Dollars des É-U, PPA convertis",LR,Volumes chaînés (rebasés),LA,Niveaux annuels,T0102,Tableau 0102 - PIB selon l'approche de la dépense,1996-Q3,,426378,,2020,,,,F,Libre (libre pour publication),1,One,A,Normal value,6,Millions,USD,Dollars des États-Unis
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_USD(1.1),"PIB trimestriel - approche des dépenses, en dollars des Etats-Unis",I,Q,Trimestrielle,Y,Corrigé des variations saisonnières et des effets de calendrier,FRA,France,S1,Economie totale,S1,Economie totale,P7,Importations de biens et de services,_Z,Non applicable,_Z,Non applicable,_Z,Non-applicable,USD_PPP,"Dollars des É-U, PPA convertis",LR,Volumes chaînés (rebasés),LA,Niveaux annuels,T0102,Tableau 0102 - PIB selon l'approche de la dépense,1996-Q2,,427516.7,,2020,,,,F,Libre (libre pour publication),1,One,A,Normal value,6,Millions,USD,Dollars des États-Unis
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_USD(1.1),"PIB trimestriel - approche des dépenses, en dollars des Etats-Unis",I,Q,Trimestrielle,Y,Corrigé des variations saisonnières et des effets de calendrier,FRA,France,S1,Economie totale,S1,Economie totale,P7,Importations de biens et de services,_Z,Non applicable,_Z,Non applicable,_Z,Non-applicable,USD_PPP,"Dollars des É-U, PPA convertis",LR,Volumes chaînés (rebasés),LA,Niveaux annuels,T0102,Tableau 0102 - PIB selon l'approche de la dépense,1996-Q1,,427601,,2020,,,,F,Libre (libre pour publication),1,One,A,Normal value,6,Millions,USD,Dollars des États-Unis
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_USD(1.1),"PIB trimestriel - approche des dépenses, en dollars des Etats-Unis",I,Q,Trimestrielle,Y,Corrigé des variations saisonnières et des effets de calendrier,FRA,France,S1,Economie totale,S1,Economie totale,P7,Importations de biens et de services,_Z,Non applicable,_Z,Non applicable,_Z,Non-applicable,USD_PPP,"Dollars des É-U, PPA convertis",LR,Volumes chaînés (rebasés),LA,Niveaux annuels,T0102,Tableau 0102 - PIB selon l'approche de la dépense,1995-Q4,,422674.9,,2020,,,,F,Libre (libre pour publication),1,One,A,Normal value,6,Millions,USD,Dollars des États-Unis
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_USD(1.1),"PIB trimestriel - approche des dépenses, en dollars des Etats-Unis",I,Q,Trimestrielle,Y,Corrigé des variations saisonnières et des effets de calendrier,FRA,France,S1,Economie totale,S1,Economie totale,P7,Importations de biens et de services,_Z,Non applicable,_Z,Non applicable,_Z,Non-applicable,USD_PPP,"Dollars des É-U, PPA convertis",LR,Volumes chaînés (rebasés),LA,Niveaux annuels,T0102,Tableau 0102 - PIB selon l'approche de la dépense,1995-Q3,,425287.1,,2020,,,,F,Libre (libre pour publication),1,One,A,Normal value,6,Millions,USD,Dollars des États-Unis
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_USD(1.1),"PIB trimestriel - approche des dépenses, en dollars des Etats-Unis",I,Q,Trimestrielle,Y,Corrigé des variations saisonnières et des effets de calendrier,FRA,France,S1M,Les Ménages et ISBLSM,S1,Economie totale,P3,Dépense de consommation finale,_Z,Non applicable,_Z,Non applicable,_T,Total,USD_PPP,"Dollars des É-U, PPA convertis",LR,Volumes chaînés (rebasés),LA,Niveaux annuels,T0102,Tableau 0102 - PIB selon l'approche de la dépense,1968-Q4,,604675.9,,2020,,,,F,Libre (libre pour publication),1,One,E,Estimated value,6,Millions,USD,Dollars des États-Unis
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_USD(1.1),"PIB trimestriel - approche des dépenses, en dollars des Etats-Unis",I,Q,Trimestrielle,Y,Corrigé des variations saisonnières et des effets de calendrier,FRA,France,S1M,Les Ménages et ISBLSM,S1,Economie totale,P3,Dépense de consommation finale,_Z,Non applicable,_Z,Non applicable,_T,Total,USD_PPP,"Dollars des É-U, PPA convertis",LR,Volumes chaînés (rebasés),LA,Niveaux annuels,T0102,Tableau 0102 - PIB selon l'approche de la dépense,1968-Q3,,589826.1,,2020,,,,F,Libre (libre pour publication),1,One,E,Estimated value,6,Millions,USD,Dollars des États-Unis
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_USD(1.1),"PIB trimestriel - approche des dépenses, en dollars des Etats-Unis",I,Q,Trimestrielle,Y,Corrigé des variations saisonnières et des effets de calendrier,FRA,France,S1M,Les Ménages et ISBLSM,S1,Economie totale,P3,Dépense de consommation finale,_Z,Non applicable,_Z,Non applicable,_T,Total,USD_PPP,"Dollars des É-U, PPA convertis",LR,Volumes chaînés (rebasés),LA,Niveaux annuels,T0102,Tableau 0102 - PIB selon l'approche de la dépense,1968-Q2,,558249.6,,2020,,,,F,Libre (libre pour publication),1,One,E,Estimated value,6,Millions,USD,Dollars des États-Unis
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_USD(1.1),"PIB trimestriel - approche des dépenses, en dollars des Etats-Unis",I,Q,Trimestrielle,Y,Corrigé des variations saisonnières et des effets de calendrier,FRA,France,S1M,Les Ménages et ISBLSM,S1,Economie totale,P3,Dépense de consommation finale,_Z,Non applicable,_Z,Non applicable,_T,Total,USD_PPP,"Dollars des É-U, PPA convertis",LR,Volumes chaînés (rebasés),LA,Niveaux annuels,T0102,Tableau 0102 - PIB selon l'approche de la dépense,1968-Q1,,564298.6,,2020,,,,F,Libre (libre pour publication),1,One,E,Estimated value,6,Millions,USD,Dollars des États-Unis
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_USD(1.1),"PIB trimestriel - approche des dépenses, en dollars des Etats-Unis",I,Q,Trimestrielle,Y,Corrigé des variations saisonnières et des effets de calendrier,USA,États-Unis,S1,Economie totale,S1,Economie totale,P51G,Formation brute de capital fixe,_Z,Non applicable,_T,Total - ensemble des activités,_Z,Non-applicable,USD_PPP,"Dollars des É-U, PPA convertis",LR,Volumes chaînés (rebasés),LA,Niveaux annuels,T0102,Tableau 0102 - PIB selon l'approche de la dépense,1996-Q4,,2352937.5,,2020,,,,F,Libre (libre pour publication),1,One,E,Estimated value,6,Millions,USD,Dollars des États-Unis
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_USD(1.1),"PIB trimestriel - approche des dépenses, en dollars des Etats-Unis",I,Q,Trimestrielle,Y,Corrigé des variations saisonnières et des effets de calendrier,USA,États-Unis,S1,Economie totale,S1,Economie totale,P51G,Formation brute de capital fixe,_Z,Non applicable,_T,Total - ensemble des activités,_Z,Non-applicable,USD_PPP,"Dollars des É-U, PPA convertis",LR,Volumes chaînés (rebasés),LA,Niveaux annuels,T0102,Tableau 0102 - PIB selon l'approche de la dépense,1996-Q3,,2315345.3,,2020,,,,F,Libre (libre pour publication),1,One,E,Estimated value,6,Millions,USD,Dollars des États-Unis
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_USD(1.1),"PIB trimestriel - approche des dépenses, en dollars des Etats-Unis",I,Q,Trimestrielle,Y,Corrigé des variations saisonnières et des effets de calendrier,USA,États-Unis,S1,Economie totale,S1,Economie totale,P51G,Formation brute de capital fixe,_Z,Non applicable,_T,Total - ensemble des activités,_Z,Non-applicable,USD_PPP,"Dollars des É-U, PPA convertis",LR,Volumes chaînés (rebasés),LA,Niveaux annuels,T0102,Tableau 0102 - PIB selon l'approche de la dépense,1996-Q2,,2266573.2,,2020,,,,F,Libre (libre pour publication),1,One,E,Estimated value,6,Millions,USD,Dollars des États-Unis
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_USD(1.1),"PIB trimestriel - approche des dépenses, en dollars des Etats-Unis",I,Q,Trimestrielle,Y,Corrigé des variations saisonnières et des effets de calendrier,USA,États-Unis,S1,Economie totale,S1,Economie totale,P51G,Formation brute de capital fixe,_Z,Non applicable,_T,Total - ensemble des activités,_Z,Non-applicable,USD_PPP,"Dollars des É-U, PPA convertis",LR,Volumes chaînés (rebasés),LA,Niveaux annuels,T0102,Tableau 0102 - PIB selon l'approche de la dépense,1996-Q1,,2198515.9,,2020,,,,F,Libre (libre pour publication),1,One,E,Estimated value,6,Millions,USD,Dollars des États-Unis
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_USD(1.1),"PIB trimestriel - approche des dépenses, en dollars des Etats-Unis",I,Q,Trimestrielle,Y,Corrigé des variations saisonnières et des effets de calendrier,USA,États-Unis,S1,Economie totale,S1,Economie totale,P51G,Formation brute de capital fixe,_Z,Non applicable,_T,Total - ensemble des activités,_Z,Non-applicable,USD_PPP,"Dollars des É-U, PPA convertis",LR,Volumes chaînés (rebasés),LA,Niveaux annuels,T0102,Tableau 0102 - PIB selon l'approche de la dépense,1995-Q4,,2146809.2,,2020,,,,F,Libre (libre pour publication),1,One,E,Estimated value,6,Millions,USD,Dollars des États-Unis
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_USD(1.1),"PIB trimestriel - approche des dépenses, en dollars des Etats-Unis",I,Q,Trimestrielle,Y,Corrigé des variations saisonnières et des effets de calendrier,USA,États-Unis,S1,Economie totale,S1,Economie totale,P51G,Formation brute de capital fixe,_Z,Non applicable,_T,Total - ensemble des activités,_Z,Non-applicable,USD_PPP,"Dollars des É-U, PPA convertis",LR,Volumes chaînés (rebasés),LA,Niveaux annuels,T0102,Tableau 0102 - PIB selon l'approche de la dépense,1995-Q3,,2110754.2,,2020,,,,F,Libre (libre pour publication),1,One,E,Estimated value,6,Millions,USD,Dollars des États-Unis
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_USD(1.1),"PIB trimestriel - approche des dépenses, en dollars des Etats-Unis",I,Q,Trimestrielle,Y,Corrigé des variations saisonnières et des effets de calendrier,USA,États-Unis,S1,Economie totale,S1,Economie totale,P51G,Formation brute de capital fixe,_Z,Non applicable,_T,Total - ensemble des activités,_Z,Non-applicable,USD_PPP,"Dollars des É-U, PPA convertis",LR,Volumes chaînés (rebasés),LA,Niveaux annuels,T0102,Tableau 0102 - PIB selon l'approche de la dépense,1995-Q2,,2095381.9,,2020,,,,F,Libre (libre pour publication),1,One,E,Estimated value,6,Millions,USD,Dollars des États-Unis
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_USD(1.1),"PIB trimestriel - approche des dépenses, en dollars des Etats-Unis",I,Q,Trimestrielle,Y,Corrigé des variations saisonnières et des effets de calendrier,USA,États-Unis,S1,Economie totale,S1,Economie totale,P51G,Formation brute de capital fixe,_Z,Non applicable,_T,Total - ensemble des activités,_Z,Non-applicable,USD_PPP,"Dollars des É-U, PPA convertis",LR,Volumes chaînés (rebasés),LA,Niveaux annuels,T0102,Tableau 0102 - PIB selon l'approche de la dépense,1995-Q1,,2098456.4,,2020,,,,F,Libre (libre pour publication),1,One,E,Estimated value,6,Millions,USD,Dollars des États-Unis
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_USD(1.1),"PIB trimestriel - approche des dépenses, en dollars des Etats-Unis",I,Q,Trimestrielle,Y,Corrigé des variations saisonnières et des effets de calendrier,USA,États-Unis,S1,Economie totale,S1,Economie totale,P51G,Formation brute de capital fixe,_Z,Non applicable,_T,Total - ensemble des activités,_Z,Non-applicable,USD_PPP,"Dollars des É-U, PPA convertis",LR,Volumes chaînés (rebasés),LA,Niveaux annuels,T0102,Tableau 0102 - PIB selon l'approche de la dépense,1994-Q4,,2055030.8,,2020,,,,F,Libre (libre pour publication),1,One,E,Estimated value,6,Millions,USD,Dollars des États-Unis
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_USD(1.1),"PIB trimestriel - approche des dépenses, en dollars des Etats-Unis",I,Q,Trimestrielle,Y,Corrigé des variations saisonnières et des effets de calendrier,USA,États-Unis,S1,Economie totale,S1,Economie totale,P51G,Formation brute de capital fixe,_Z,Non applicable,_T,Total - ensemble des activités,_Z,Non-applicable,USD_PPP,"Dollars des É-U, PPA convertis",LR,Volumes chaînés (rebasés),LA,Niveaux annuels,T0102,Tableau 0102 - PIB selon l'approche de la dépense,1994-Q3,,2015939.2,,2020,,,,F,Libre (libre pour publication),1,One,E,Estimated value,6,Millions,USD,Dollars des États-Unis
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_USD(1.1),"PIB trimestriel - approche des dépenses, en dollars des Etats-Unis",I,Q,Trimestrielle,Y,Corrigé des variations saisonnières et des effets de calendrier,USA,États-Unis,S1,Economie totale,S1,Economie totale,P51G,Formation brute de capital fixe,_Z,Non applicable,_T,Total - ensemble des activités,_Z,Non-applicable,USD_PPP,"Dollars des É-U, PPA convertis",LR,Volumes chaînés (rebasés),LA,Niveaux annuels,T0102,Tableau 0102 - PIB selon l'approche de la dépense,1994-Q2,,1984790.6,,2020,,,,F,Libre (libre pour publication),1,One,E,Estimated value,6,Millions,USD,Dollars des États-Unis
